UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
111627715,651368,2021-01-25 20:04:42,2021-01-25 20:15:04,Powstańców Śląskich (Arkady Wrocławskie),Kazimierza Wielkiego (Helios),11
111627736,651466,2021-01-25 20:06:17,2021-01-25 20:21:52,Buforowa - Vivaldiego,Nyska / Jesionowa,16
111627737,57430,2021-01-25 20:06:25,2021-01-25 20:14:33,Poza stacją,Rondo Reagana,9
111627761,57852,2021-01-25 20:07:22,2021-01-25 20:16:16,Poza stacją,Krakowska / Leroy Merlin,9
111627777,651264,2021-01-25 20:08:05,2021-01-25 20:16:48,al. Armii Krajowej / Borowska,Hubska / Prudnicka,9
111627786,650724,2021-01-25 20:08:27,2021-01-25 20:16:32,al. Armii Krajowej / Borowska,Hubska / Prudnicka,9
111627801,651340,2021-01-25 20:09:42,2021-01-25 20:10:01,Wałbrzyska - pętla tramwajowa,Wałbrzyska - pętla tramwajowa,1
111627823,57441,2021-01-25 20:11:09,2021-01-25 20:14:10,Traugutta / Pułaskiego,Kościuszki / Pułaskiego,4
111627836,651344,2021-01-25 20:11:36,2021-01-25 20:28:57,Poza stacją,Rondo Reagana,18
111627856,651139,2021-01-25 20:12:46,2021-01-25 20:23:13,Kazimierza Wielkiego (Helios),Plac Strzegomski / Poznańska,11
111627875,651370,2021-01-25 20:14:19,2021-01-25 20:43:17,Opolska / Siemianowicka,Rynek,29
111627876,650277,2021-01-25 20:14:20,2021-01-25 20:38:11,Legnicka / Zachodnia ,Promenady Wrocławskie,24
111627883,651375,2021-01-25 20:14:35,2021-01-25 20:18:35,Poza stacją,Powstańców Śląskich (Arkady Wrocławskie),4
111627907,650204,2021-01-25 20:16:18,2021-01-25 20:21:05,Promenady Wrocławskie,Jedności Narodowej / Wyszyńskiego,5
111627908,651467,2021-01-25 20:16:19,2021-01-25 20:24:20,Zaporoska / Grabiszyńska,Plac Powstańców Śląskich,9
111627911,650436,2021-01-25 20:16:33,2021-01-25 20:21:03,Śrubowa / Strzegomska,Legnicka / Zachodnia ,5
111627934,57604,2021-01-25 20:18:01,2021-01-25 20:45:43,Czekoladowa / Wałbrzyska,Wałbrzyska - pętla tramwajowa,28
111627941,650643,2021-01-25 20:18:26,2021-01-25 20:27:26,Poza stacją,Legnicka (Park Magnolia),9
111627949,651251,2021-01-25 20:18:58,2021-01-25 20:45:40,Czekoladowa / Wałbrzyska,Wałbrzyska - pętla tramwajowa,27
111627954,650503,2021-01-25 20:19:13,2021-01-25 20:24:46,Plac Dominikański (Galeria Dominikańska),Walońska (Angel Poland Group),6
111627980,651368,2021-01-25 20:21:13,2021-01-25 20:27:44,Kazimierza Wielkiego (Helios),Poza stacją,7
111627983,650071,2021-01-25 20:21:16,2021-01-25 20:28:09,Kraszewskiego / Trzebnicka,Żeromskiego / Daszyńskiego,7
111627990,650514,2021-01-25 20:21:52,2021-01-25 20:22:45,"Dworzec Główny, południe","Dworzec Główny, południe",1
111628002,650119,2021-01-25 20:22:55,2021-01-25 20:36:07,"Dworzec Główny, południe",Powstańcow Śląskich / Aleja Hallera,14
111628010,651340,2021-01-25 20:23:16,2021-01-25 20:35:53,Wałbrzyska - pętla tramwajowa,Solskiego / al. Piastów,13
111628021,57086,2021-01-25 20:24:04,2021-01-25 20:41:26,Strzegomska / Rogowska ,Trymanda / Mińska,18
111628025,650458,2021-01-25 20:25:01,2021-01-25 20:28:12,Piłsudskiego 13 od Jump Hall,Plac Legionów,4
111628046,57291,2021-01-25 20:26:47,2021-01-25 20:37:40,Bardzka / Piękna,Ślężna / Aleja Wiśniowa,11
111628060,57204,2021-01-25 20:27:34,2021-01-25 20:34:33,Szczęśliwa (Sky Tower),Powstańcow Śląskich / Aleja Hallera,7
111628095,651344,2021-01-25 20:29:48,2021-01-25 20:47:51,Rondo Reagana,Plac Powstańców Warszawy (Muzeum Narodowe),19
111628183,650503,2021-01-25 20:38:11,2021-01-25 20:47:29,Walońska (Angel Poland Group),Rondo Reagana,10
111628190,650630,2021-01-25 20:38:52,2021-01-25 20:50:56,Wałbrzyska - pętla tramwajowa,Centrum Handlowe Auchan Bielany,13
111628236,651034,2021-01-25 20:41:21,2021-01-25 21:00:09,Kamienna / Tomaszowska,Plac Powstańców Śląskich,19
111628274,650023,2021-01-25 20:44:39,2021-01-25 20:49:17,Plac Świętego Macieja / Trzebnicka,Plac Staszica,5
111628319,651344,2021-01-25 20:48:48,2021-01-25 21:06:15,Plac Powstańców Warszawy (Muzeum Narodowe),Powstańcow Śląskich / Aleja Hallera,18
111628337,650946,2021-01-25 20:50:02,2021-01-25 20:55:36,Plac Legionów,Plac Legionów,6
111628346,650846,2021-01-25 20:50:35,2021-01-25 20:58:28,Szczęśliwa (Sky Tower),Komandorska / Kamienna,8
111628364,651368,2021-01-25 20:51:45,2021-01-25 21:01:17,Poza stacją,Szczęśliwa (Sky Tower),10
111628365,651370,2021-01-25 20:51:52,2021-01-25 21:09:57,Rynek,Rondo Reagana,19
111628381,650503,2021-01-25 20:53:17,2021-01-25 21:04:05,Rondo Reagana,Poza stacją,11
111628399,57771,2021-01-25 20:54:12,2021-01-25 21:00:22,Plac Jana Pawła II (Akademia Muzyczna),Plac Strzegomski / Poznańska,7
111628414,651471,2021-01-25 20:55:18,2021-01-25 21:18:34,Powstańców Śląskich/Orla,Powstańcow Śląskich / Aleja Hallera,24
111628421,650387,2021-01-25 20:55:45,2021-01-25 20:55:58,pl. Orląt Lwowskich,pl. Orląt Lwowskich,1
111628429,57158,2021-01-25 20:56:20,2021-01-25 20:56:59,pl. Orląt Lwowskich,pl. Orląt Lwowskich,1
111628445,650741,2021-01-25 20:57:24,2021-01-25 20:57:54,pl. Orląt Lwowskich,pl. Orląt Lwowskich,1
111628455,650387,2021-01-25 20:58:12,2021-01-25 21:11:46,pl. Orląt Lwowskich,"Grochowa / Jemiołowa,",14
111628462,57365,2021-01-25 20:58:36,2021-01-25 21:19:44,Lotnicza / Metalowców,Maślicka / Stodolna,22
111628483,651340,2021-01-25 21:00:14,2021-01-25 21:10:04,Solskiego / al. Piastów,Grabiszyńska / Aleja Hallera,10
111628498,650521,2021-01-25 21:01:01,2021-01-25 21:09:59,Solskiego / al. Piastów,Grabiszyńska / Aleja Hallera,9
111628515,650846,2021-01-25 21:02:26,2021-01-25 21:12:03,Komandorska / Kamienna,Szczęśliwa (Sky Tower),10
111628554,651206,2021-01-25 21:05:31,2021-01-25 21:09:35,Wyszyńskiego / Szczytnicka,Nowowiejska / Wyszyńskiego,5
111628570,651344,2021-01-25 21:06:47,2021-01-25 21:11:29,Powstańcow Śląskich / Aleja Hallera,Powstańców Śląskich/Orla,5
111628579,650503,2021-01-25 21:07:18,2021-01-25 21:22:16,Poza stacją,Plac Kościuszki (Renoma),15
111628612,650213,2021-01-25 21:09:49,2021-01-25 21:23:17,Nowowiejska / Wyszyńskiego,al. Kochanowskiego / Śniadeckich ,14
111628615,651197,2021-01-25 21:09:57,2021-01-25 21:24:25,Drobnera / Dubois,Dyrekcyjna / Borowska (Wroclavia),15
111628616,650317,2021-01-25 21:10:03,2021-01-25 21:25:55,Śrubowa / Strzegomska,Klecińska / Duńska,16
111628620,57158,2021-01-25 21:10:07,2021-01-25 21:16:35,pl. Orląt Lwowskich,Szewska / Kazimierza Wielkiego ,7
111628629,650249,2021-01-25 21:10:40,2021-01-25 21:23:58,Klecińska (Wrocław Grabiszyn),Lotnicza / Na Ostatnim Groszu,14
111628651,57535,2021-01-25 21:12:11,2021-01-25 21:16:24,Kamienna / Borowska (Aquapark),Hubska / Prudnicka,5
111628664,57465,2021-01-25 21:13:14,2021-01-25 21:24:05,Kraszewskiego / Trzebnicka,Drobnera / Dubois,11
111628670,650089,2021-01-25 21:14:13,2021-01-25 21:14:53,Kurkowa / Dubois,Kurkowa / Dubois,1
111628672,650359,2021-01-25 21:14:20,2021-01-25 21:27:24,"Dworzec Główny, południe",Zaporoska / Gajowicka,14
111628686,650089,2021-01-25 21:15:49,2021-01-26 20:08:17,Kurkowa / Dubois,Kurkowa / Dubois,1373
111628688,57498,2021-01-25 21:15:53,2021-01-25 21:28:13,Poza stacją,Zaporoska / Wielka / Krucza,13
111628695,650846,2021-01-25 21:16:22,2021-01-25 21:45:46,Szczęśliwa (Sky Tower),Szczęśliwa (Sky Tower),30
111628707,650898,2021-01-25 21:17:04,2021-01-25 21:28:19,Norwida / Wyspiańskiego (PWr),Plac Świętego Macieja / Trzebnicka,12
111628724,651375,2021-01-25 21:18:57,2021-01-25 21:32:26,Powstańców Śląskich (Arkady Wrocławskie),Plac Dominikański (Galeria Dominikańska),14
111628799,57163,2021-01-25 21:25:03,2021-01-25 21:40:47,Drobnera / Dubois,Komandorska / Sanocka,16
111628801,650637,2021-01-25 21:25:25,2021-01-25 21:33:45,Drobnera / Dubois,Rynek,9
111628873,650741,2021-01-25 21:32:10,2021-01-25 21:40:56,pl. Orląt Lwowskich,Dworzec Główny ,9
111628883,651375,2021-01-25 21:33:08,2021-01-25 21:43:05,Plac Dominikański (Galeria Dominikańska),Traugutta / Kościuszki,10
111628890,650593,2021-01-25 21:33:38,2021-01-25 21:41:51,Plac Grunwaldzki / Polaka,Poza stacją,9
111628899,650238,2021-01-25 21:35:12,2021-01-25 21:48:18,Poza stacją,Bacciarellego,14
111628908,57733,2021-01-25 21:36:08,2021-01-25 21:42:28,Plac Dominikański (Galeria Dominikańska),Rynek,7
111628918,650436,2021-01-25 21:37:50,2021-01-25 21:58:13,Legnicka / Zachodnia ,Drzewieckiego / Dedala,21
111628939,57604,2021-01-25 21:40:13,2021-01-25 21:40:20,Wałbrzyska - pętla tramwajowa,Wałbrzyska - pętla tramwajowa,1
111628940,650298,2021-01-25 21:40:31,2021-01-25 21:48:42,Kazimierza Wielkiego (Helios),Plac Legionów,9
111628944,651251,2021-01-25 21:41:00,2021-01-25 21:54:42,Wałbrzyska - pętla tramwajowa,Solskiego / al. Piastów,14
111628947,651451,2021-01-25 21:41:35,2021-01-25 21:51:56,"Kosmonautów / Fieldorfa, szpital wojewódzki",Wojanowska / Arbuzowa ,11
111628966,650277,2021-01-25 21:43:26,2021-01-25 21:46:59,Promenady Wrocławskie,Nowowiejska / Jedności Narodowej,4
111628970,57056,2021-01-25 21:44:13,2021-01-25 22:01:05,Aleja Kromera,Plac Powstańców Warszawy (Muzeum Narodowe),17
111628976,57117,2021-01-25 21:44:56,2021-01-25 21:47:37,Rynek,Kazimierza Wielkiego (Helios),3
111628977,650643,2021-01-25 21:44:58,2021-01-25 23:33:25,Legnicka (Park Magnolia),Legnicka (Park Magnolia),109
111628982,57331,2021-01-25 21:45:29,2021-01-25 23:33:17,Legnicka (Park Magnolia),Legnicka (Park Magnolia),108
111629014,650389,2021-01-25 21:49:16,2021-01-25 21:58:22,Plac Legionów,Żelazna / Pereca,10
111629024,651375,2021-01-25 21:50:08,2021-01-25 22:09:31,Traugutta / Kościuszki,Plac Dominikański (Galeria Dominikańska),20
111629048,57378,2021-01-25 21:54:16,2021-01-25 21:57:19,Kazimierza Wielkiego (Helios),Plac Jana Pawła II (Akademia Muzyczna),4
111629059,650182,2021-01-25 21:55:45,2021-01-25 21:58:54,Kamienna / Borowska (Aquapark),Poza stacją,4
111629063,650223,2021-01-25 21:56:26,2021-01-25 22:39:44,Jedności Narodowej / Wyszyńskiego,Jedności Narodowej / Wyszyńskiego,44
111629068,650279,2021-01-25 21:57:08,2021-01-25 22:01:34,Aleja Hallera / Mielecka,Powstańcow Śląskich / Aleja Hallera,5
111629075,57378,2021-01-25 21:58:04,2021-01-25 22:09:51,Plac Jana Pawła II (Akademia Muzyczna),pl. Orląt Lwowskich,12
111629096,650253,2021-01-25 22:00:44,2021-01-25 22:05:59,Szczęśliwa (Sky Tower),Plac Kościuszki (Renoma),6
111629125,651187,2021-01-25 22:03:42,2021-01-25 22:10:44,Grabiszyńska / Stalowa,Poza stacją,8
111629199,651375,2021-01-25 22:13:51,2021-01-25 22:23:54,Plac Dominikański (Galeria Dominikańska),Poniatowskiego / Oleśnicka,11
111629227,650253,2021-01-25 22:17:45,2021-01-25 22:23:57,Plac Kościuszki (Renoma),Plac Uniwersytecki (UWr),7
111629232,651193,2021-01-25 22:18:54,2021-01-25 22:36:24,Świeradowska (Ferio Gaj ),Dworzec Główny ,18
111629268,57110,2021-01-25 22:22:53,2021-01-25 23:17:55,"Dworzec Główny, południe",Dyrekcyjna / Borowska (Wroclavia),56
111629283,650540,2021-01-25 22:24:29,2021-01-25 22:34:07,Klecińska (Wrocław Grabiszyn),Grabiszyńska / Magazynierska (Corte Verona),10
111629288,650521,2021-01-25 22:25:20,2021-01-25 22:36:24,Grabiszyńska / Aleja Hallera,Krucza / Mielecka / Stalowa,12
111629298,651375,2021-01-25 22:27:38,2021-01-25 22:36:11,Poniatowskiego / Oleśnicka,Poza stacją,9
111629321,650112,2021-01-25 22:33:10,2021-01-25 22:39:23,Rogowska/Sukielicka,Strzegomska / Estońska,7
111629326,650249,2021-01-25 22:33:53,2021-01-25 22:47:46,Lotnicza / Na Ostatnim Groszu,pl. Orląt Lwowskich,14
111629336,650240,2021-01-25 22:35:33,2021-01-25 22:45:25,Powstańcow Śląskich / Aleja Hallera,Grabiszyńska / Aleja Hallera,10
111629337,651370,2021-01-25 22:35:39,2021-01-25 22:37:33,Rondo Reagana,Sienkiewicza / Piastowska,2
111629345,57056,2021-01-25 22:36:24,2021-01-25 22:45:16,Plac Powstańców Warszawy (Muzeum Narodowe),Drobnera / Dubois,9
111629348,57310,2021-01-25 22:36:44,2021-01-25 22:47:54,Dworzec Główny ,Sienkiewicza / Wyszyńskiego,12
111629359,57141,2021-01-25 22:37:47,2021-01-25 23:00:08,Skarbowców / Wietrzna,Powstańców Śląskich (Arkady Wrocławskie),23
111629362,651375,2021-01-25 22:38:40,2021-01-25 22:44:15,Poza stacją,Szewska / Kazimierza Wielkiego ,6
111629373,650637,2021-01-25 22:40:33,2021-01-25 22:56:45,Rynek,Legnicka / Wejherowska,17
111629400,57010,2021-01-25 22:45:19,2021-01-25 22:47:46,Nowowiejska / Wyszyńskiego,Nowowiejska / Jedności Narodowej,3
111629404,651261,2021-01-25 22:45:31,2021-01-25 22:59:33,Legnicka / Młodych Techników,Poza stacją,15
111629421,650249,2021-01-25 22:48:34,2021-01-25 23:03:39,pl. Orląt Lwowskich,Nyska / Jesionowa,16
111629423,651375,2021-01-25 22:49:13,2021-01-25 23:06:01,Szewska / Kazimierza Wielkiego ,Poza stacją,17
111629426,650298,2021-01-25 22:49:50,2021-01-25 23:03:34,Plac Legionów,Plac Powstańców Śląskich,14
111629464,650798,2021-01-25 22:55:48,2021-01-25 23:06:10,Jagiełły / Dmowskiego ,Plac Uniwersytecki (UWr),11
111629466,57504,2021-01-25 22:55:55,2021-01-25 23:05:50,Jagiełły / Dmowskiego ,Plac Uniwersytecki (UWr),10
111629492,57524,2021-01-25 23:00:41,2021-01-25 23:12:23,Plac Grunwaldzki / Polaka,Traugutta / Kościuszki,12
111629507,651261,2021-01-25 23:05:21,2021-01-25 23:16:35,Poza stacją,Legnicka / Młodych Techników,12
111629510,57951,2021-01-25 23:06:32,2021-01-25 23:15:15,Rogowska/Sukielicka,Strzegomska / Estońska,9
111629511,57504,2021-01-25 23:06:36,2021-01-25 23:14:41,Plac Uniwersytecki (UWr),Rynek,9
111629512,651375,2021-01-25 23:06:39,2021-01-25 23:08:22,Poza stacją,Świdnicka / Piłsudskiego (Hotel Scandic),2
111629513,650798,2021-01-25 23:06:44,2021-01-25 23:14:57,Plac Uniwersytecki (UWr),Rynek,9
111629516,57875,2021-01-25 23:07:39,2021-01-25 23:13:55,Bałtycka / Żmigrodzka,Kamieńskiego / Jutrosińska,7
111629530,57465,2021-01-25 23:09:25,2021-01-25 23:22:54,Drobnera / Dubois,Drobnera / Dubois,14
111629531,57056,2021-01-25 23:09:36,2021-01-25 23:22:47,Drobnera / Dubois,Drobnera / Dubois,14
111629559,57504,2021-01-25 23:15:29,2021-01-25 23:32:59,Rynek,Plac Grunwaldzki / Polaka,18
111629560,650798,2021-01-25 23:15:30,2021-01-25 23:33:01,Rynek,Plac Grunwaldzki / Polaka,18
111629577,651197,2021-01-25 23:20:11,2021-01-25 23:32:22,Dyrekcyjna / Borowska (Wroclavia),Piaskowa / św. Ducha,13
111629578,651290,2021-01-25 23:20:33,2021-01-25 23:20:40,Dyrekcyjna / Borowska (Wroclavia),Dyrekcyjna / Borowska (Wroclavia),1
111629581,651290,2021-01-25 23:21:12,2021-01-25 23:32:26,Dyrekcyjna / Borowska (Wroclavia),Piaskowa / św. Ducha,12
111629586,650101,2021-01-25 23:23:58,2021-01-25 23:34:07,Piaskowa / św. Ducha,pl. Orląt Lwowskich,11
111629602,650988,2021-01-25 23:29:09,2021-01-25 23:36:47,Kamienna / Borowska (Aquapark),Kamienna / Tomaszowska,8
111629603,57296,2021-01-25 23:29:25,2021-01-25 23:35:04,Fosa Miejska ,Poza stacją,6
111629618,57504,2021-01-25 23:33:38,2021-01-25 23:37:26,Plac Grunwaldzki / Polaka,Rondo Reagana,4
111629619,650798,2021-01-25 23:33:42,2021-01-25 23:37:42,Plac Grunwaldzki / Polaka,Rondo Reagana,4
111629672,651350,2021-01-25 23:46:48,2021-01-25 23:48:08,Piławska,Piławska,2
111629677,650671,2021-01-25 23:48:38,2021-01-25 23:59:08,Bezpieczna/Jugosławiańska,Kurkowa / Dubois,11
111629680,651350,2021-01-25 23:49:14,2021-01-25 23:52:53,Piławska,Piławska,4
111629713,650298,2021-01-25 23:59:44,2021-01-26 00:03:13,Plac Powstańców Śląskich,Ślężna / Kamienna (Uniw. Ekonomiczny),4
111629743,651290,2021-01-26 00:07:55,2021-01-26 00:12:39,Piaskowa / św. Ducha,Wita Stwosza / Szewska,5
111629744,651197,2021-01-26 00:08:09,2021-01-26 00:12:36,Piaskowa / św. Ducha,Wita Stwosza / Szewska,5
111629747,650590,2021-01-26 00:09:12,2021-01-26 00:17:49,"Paprotna / Obornicka, zajezdnia MPK","Paprotna / Obornicka, zajezdnia MPK",9
111629749,651461,2021-01-26 00:09:57,2021-01-26 00:14:42,Krzywoustego - Rynek Psie Pole,Gorlicka / Litewska,5
111629752,57820,2021-01-26 00:10:29,2021-01-26 00:18:25,"Paprotna / Obornicka, zajezdnia MPK","Paprotna / Obornicka, zajezdnia MPK",8
111629766,57158,2021-01-26 00:12:40,2021-01-26 00:19:07,Szewska / Kazimierza Wielkiego ,Plac Dominikański (Galeria Dominikańska),7
111629791,651261,2021-01-26 00:18:34,2021-01-26 00:26:59,Legnicka / Młodych Techników,Legnicka / Młodych Techników,9
111629799,57231,2021-01-26 00:24:07,2021-01-26 00:34:57,Wita Stwosza / Szewska,Jedności Narodowej / Wyszyńskiego,11
111629801,651457,2021-01-26 00:24:34,2021-01-26 00:31:55,al. Armii Krajowej / Bardzka,Hubska / Prudnicka,8
111629803,650590,2021-01-26 00:25:17,2021-01-26 00:42:01,"Paprotna / Obornicka, zajezdnia MPK",Waniliowa / Cynamonowa,17
111629805,650309,2021-01-26 00:27:14,2021-01-26 00:43:09,Bezpieczna/Jugosławiańska,Waniliowa / Cynamonowa,16
111629814,650514,2021-01-26 00:28:56,2021-01-26 00:45:25,"Dworzec Główny, południe",Zwycięska / Ołtaszyńska,17
111629817,651344,2021-01-26 00:30:06,2021-01-26 00:45:28,Powstańców Śląskich/Orla,Plac Legionów,16
111629830,57082,2021-01-26 00:33:35,2021-01-26 00:43:46,Hubska / Prudnicka,Kościuszki / Komuny Paryskiej / Zgodna,11
111629838,57883,2021-01-26 00:35:56,2021-01-26 01:03:17,Promenady Wrocławskie,Poleska / Litewska,28
111629863,651344,2021-01-26 00:46:05,2021-01-26 00:54:01,Plac Legionów,Plac Strzegomski / Poznańska,8
111629914,650503,2021-01-26 01:11:19,2021-01-26 01:18:25,Plac Kościuszki (Renoma),Szczęśliwa (Sky Tower),8
111629928,650798,2021-01-26 01:15:32,2021-01-26 01:35:54,Rondo Reagana,Marca Polo (Olimpia Port),21
111629960,650026,2021-01-26 01:27:54,2021-01-26 01:37:50,Sienkiewicza / Piastowska,Poza stacją,10
111629964,57221,2021-01-26 01:28:20,2021-01-26 01:41:10,Partyzantów / Okrzei,Poza stacją,13
111629970,650889,2021-01-26 01:29:37,2021-01-26 01:44:46,Nowowiejska / Wyszyńskiego,Wróblewskiego (Teki),16
111629986,650026,2021-01-26 01:38:42,2021-01-26 01:44:35,Poza stacją,Szewska / Kazimierza Wielkiego ,6
111630000,650026,2021-01-26 01:45:23,2021-01-26 01:54:18,Szewska / Kazimierza Wielkiego ,pl. Orląt Lwowskich,9
111630023,650026,2021-01-26 01:55:00,2021-01-26 02:14:21,pl. Orląt Lwowskich,Plac Jana Pawła II (Akademia Muzyczna),20
111630078,57187,2021-01-26 02:17:01,2021-01-26 02:25:23,Świdnicka / Piłsudskiego (Hotel Scandic),Poza stacją,9
111630102,650307,2021-01-26 02:31:29,2021-01-26 02:41:47,Ślężna / Kamienna (Uniw. Ekonomiczny),"Grochowa / Jemiołowa,",11
111630147,651152,2021-01-26 03:03:57,2021-01-26 03:24:57,Czekoladowa / Wałbrzyska,Tyrmanda / Trawowa,21
111630152,650338,2021-01-26 03:05:50,2021-01-26 03:36:45,Poza stacją,Kościuszki / Komuny Paryskiej / Zgodna,31
111630177,650199,2021-01-26 03:18:51,2021-01-26 03:33:53,Tarnogajska / Klimasa,al. Armii Krajowej / Borowska,16
111630198,57569,2021-01-26 03:28:59,2021-01-26 03:29:28,Jedności Narodowej / Wyszyńskiego,Jedności Narodowej / Wyszyńskiego,1
111630200,651307,2021-01-26 03:30:30,2021-01-26 03:38:55,Kamienna / Borowska (Aquapark),Tarnogajska / Klimasa,9
111630215,57141,2021-01-26 03:37:27,2021-01-26 03:59:05,Powstańców Śląskich (Arkady Wrocławskie),Powstańców Śląskich/Orla,22
111630220,57951,2021-01-26 03:39:49,2021-01-26 03:58:49,Wyszyńskiego / Szczytnicka,Komandorska / Sanocka,19
111630222,57730,2021-01-26 03:41:55,2021-01-26 03:47:17,Lotnicza / Bajana,Na Ostatnim Groszu,6
111630273,57441,2021-01-26 04:07:16,2021-01-26 04:18:08,Kościuszki / Pułaskiego,Ślężna / Kamienna (Uniw. Ekonomiczny),11
111630279,651290,2021-01-26 04:09:41,2021-01-26 04:26:11,Wita Stwosza / Szewska,Aleja Kromera,17
111630309,57204,2021-01-26 04:21:18,2021-01-26 04:33:20,Powstańcow Śląskich / Aleja Hallera,Plac Uniwersytecki (UWr),13
111630319,57110,2021-01-26 04:27:57,2021-01-26 04:36:53,Dyrekcyjna / Borowska (Wroclavia),Zaporoska / Grabiszyńska,9
111630339,650587,2021-01-26 04:33:30,2021-01-26 04:39:57,Dyrekcyjna / Borowska (Wroclavia),Kościuszki / Komuny Paryskiej / Zgodna,7
111630344,57204,2021-01-26 04:34:00,2021-01-26 04:42:09,Plac Uniwersytecki (UWr),Promenady Wrocławskie,9
111630345,57780,2021-01-26 04:34:10,2021-01-26 04:44:13,Legnicka / Młodych Techników,Plac Dominikański (Galeria Dominikańska),11
111630347,57423,2021-01-26 04:34:38,2021-01-26 04:39:10,Nowowiejska / Górnickiego,Nowowiejska / Jedności Narodowej,5
111630362,650514,2021-01-26 04:42:38,2021-01-26 04:45:08,Zwycięska / Ołtaszyńska,al. Karkonoska / Jeździecka,3
111630364,651138,2021-01-26 04:44:13,2021-01-26 04:45:07,al. Jana III Sobieskiego / stacja kolejowa,al. Jana III Sobieskiego / stacja kolejowa,1
111630367,651201,2021-01-26 04:46:42,2021-01-26 04:53:46,Dyrekcyjna / Borowska (Wroclavia),Walońska (Angel Poland Group),8
111630372,650199,2021-01-26 04:49:16,2021-01-26 04:53:43,al. Armii Krajowej / Borowska,Kamienna / Borowska (Aquapark),5
111630373,57822,2021-01-26 04:49:55,2021-01-26 04:53:47,al. Armii Krajowej / Borowska,Kamienna / Borowska (Aquapark),4
111630375,57992,2021-01-26 04:50:14,2021-01-26 04:55:33,Kamienna / Tomaszowska,Nyska / Jesionowa,6
111630381,651103,2021-01-26 04:53:41,2021-01-26 04:57:31,Dyrekcyjna / Borowska (Wroclavia),Gliniana / Gajowa,4
111630392,650023,2021-01-26 04:57:58,2021-01-26 05:11:39,Plac Staszica,Dworzec Główny ,14
111630413,57204,2021-01-26 05:07:22,2021-01-26 05:17:39,Promenady Wrocławskie,Aleja Kromera,11
111630426,650059,2021-01-26 05:13:21,2021-01-26 05:38:47,Koszarowa / UWr,Dworzec Główny ,26
